,Random Forest
43045,5356.829333333333
43046,5826.379238095238
43047,6417.19942857143
43048,2795.443139582639
43049,7282.805916666665
43050,7167.983666666667
43051,5356.829333333333
43052,2156.391690476191
43053,9069.032333333334
43054,2718.601202380952
43055,5573.959861111112
43056,3587.534666666667
43057,5126.252059523809
43058,6244.718000000001
43059,6185.0675
43060,4039.105238095238
43061,5483.279785714284
43062,5694.802333333333
43063,4650.042833333334
43064,6526.336666666666
43065,3269.414095238096
43066,5098.085380952381
43067,5715.384976190477
43068,2071.0199999999995
43069,4823.538833333333
43070,5208.316011904762
43071,3797.0193315018305
43072,2059.0533333333333
43073,5094.196
43074,5300.172583333333
43075,9046.312333333333
43076,6266.471785714285
43077,4831.940249999999
43078,5333.913261904762
43079,3324.2604999999994
43080,3099.9562738095237
43081,6044.7575
43082,4757.00588095238
43083,3862.4720595238095
43084,5333.913261904762
43085,9923.426666666668
43086,4452.054
43087,5208.316011904762
43088,5821.045047619047
43089,8256.773511904763
43090,6492.327309523812
43091,1571.0241666666666
43092,3108.43
43093,1322.52
43094,7926.2716666666665
43095,5094.196
43096,6056.310000000001
43097,8218.3575
43098,5652.496928571429
43099,6357.5261666666665
43100,3664.8493333333336
43101,7236.3743888888885
43102,6067.889166666668
43103,5451.091666666667
43104,3761.196761904762
43105,7580.454999999999
43106,9993.742833333332
43107,6055.374833333332
43108,2311.1126666666664
43109,5362.410083333334
43110,4698.965
43111,5684.368999999998
43112,4968.289035714284
43113,4040.953166666667
43114,6654.871071428572
43115,9711.81
43116,9667.065
43117,5162.8975
43118,8469.698166666667
43119,8403.386444444443
43120,5666.525952380952
43121,3741.284333333333
43122,5502.727111111111
43123,2721.512488095238
43124,4964.560333333333
43125,5646.487642857142
43126,3650.0225
43127,3797.0193315018305
43128,3216.6681666666664
43129,5094.196
43130,5980.332773809524
43131,5027.521944444447
43132,3188.45505952381
43133,13343.67
43134,3934.6333333333337
43135,5516.1425
43136,2870.779583333334
43137,7294.902000000001
43138,6879.205833333335
43139,3563.078333333334
43140,4710.083861111112
43141,3548.487511904762
43142,7881.09
43143,872.9
43144,6301.373166666666
43145,10865.58
43146,8097.653333333334
43147,5767.261666666666
43148,4327.121488095238
43149,5971.1615
43150,8499.338095238094
43151,5623.879499999998
43152,6042.047333333334
43153,5484.0375
43154,8216.846666666668
43155,5666.525952380952
43156,7158.398603174603
43157,1138.6899999999998
43158,4423.0318809523815
43159,2718.601202380952
43160,3375.056333333333
43161,2927.5948333333326
43162,9543.0
43163,4141.523234126984
43164,8585.66838095238
43165,4116.286666666666
43166,6830.3027142857145
43167,3688.4396349206345
43168,10165.833333333334
43169,9750.146666666666
43170,7873.705380952381
43171,4908.555304473304
43172,7820.9025
43173,3869.3171666666667
43174,3066.0603333333333
43175,1928.1570000000002
43176,3931.3602142857144
43177,4422.073166666666
43178,5056.468904761906
43179,5640.869523809524
43180,7282.805916666665
43181,5666.525952380952
43182,5625.004738095238
43183,5444.698777777779
43184,6591.955333333333
43185,2476.9726666666666
43186,5027.521944444447
43187,3650.0225
43188,5283.378000000001
43189,6710.665499999999
43190,5415.216611111112
43191,4843.893809523809
43192,5845.862944444446
43193,6854.1044999999995
43194,5166.4205
43195,6445.559849206349
43196,3959.117654761905
43197,4964.433333333333
43198,6236.523837301588
43199,4422.389214285713
43200,2721.512488095238
43201,10240.453333333333
43202,5554.244583333334
43203,5329.689666666665
43204,6693.9913809523805
43205,3736.557333333333
43206,3778.140686507936
43207,5940.350861111112
43208,4116.286666666666
43209,4900.871666666667
43210,3853.25
43211,3269.414095238096
43212,4348.716821428572
43213,6710.665499999999
43214,3650.0225
43215,6769.804761904761
43216,6186.567333333334
43217,3205.1125
43218,5894.516607142857
43219,5406.462658730158
43220,5114.657777777778
43221,5818.294333333333
43222,6079.940666666667
43223,3670.7695000000003
43224,5832.867833333335
43225,5971.1615
43226,5484.0375
43227,4039.105238095238
43228,5932.3933333333325
43229,15376.28
43230,5761.617166666667
43231,2738.32625
43232,5483.279785714284
43233,4315.832904761904
43234,4000.8643333333334
43235,3364.518361111111
43236,3548.487511904762
43237,5797.818
43238,4831.940249999999
43239,7873.635333333334
43240,1504.3096666666668
43241,6831.111214285714
43242,5652.496928571429
43243,4757.00588095238
43244,8384.56
43245,5483.279785714284
43246,3779.0493333333334
43247,3869.3171666666667
43248,4285.735583333333
43249,3335.416988095238
43250,3271.0243333333333
43251,5362.410083333334
43252,7741.0085714285715
43253,5329.689666666665
43254,6044.7575
43255,2432.6755714285714
43256,5567.487476190477
43257,4422.073166666666
43258,3778.140686507936
43259,2967.449083333334
43260,5460.335190476191
43261,7285.3075
43262,10211.707880952381
43263,11690.536
43264,7881.09
43265,4711.77925
43266,2795.443139582639
43267,3923.179611111111
43268,3741.284333333333
43269,6129.248763772173
43270,5618.933833333333
43271,8173.888999999999
43272,4504.332357142856
43273,1785.91
43274,3761.196761904762
43275,5406.462658730158
43276,2228.712
43277,4386.334904761905
43278,4486.418333333333
43279,6962.880833333333
43280,7873.705380952381
43281,6839.752333333334
43282,4315.832904761904
43283,5073.962619047618
43284,4422.073166666666
43285,1713.911333333333
43286,6312.131166666667
43287,7286.383333333332
43288,3973.033117216116
43289,4003.8397619047614
43290,6431.5268333333315
43291,8930.204
43292,5620.097777777777
43293,5371.125333333333
43294,4488.1685
43295,7754.243333333334
43296,6576.965880952381
43297,16416.15
43298,5114.657777777778
43299,4061.445666666666
43300,12099.05
43301,3824.8866666666668
43302,5098.085380952381
43303,4775.987464285714
43304,4003.8397619047614
43305,4003.8397619047614
43306,6140.015833333333
43307,5484.253333333334
43308,3909.33225
43309,5187.969944444444
43310,8592.850571428573
43311,4823.538833333333
43312,1292.52
43313,5601.999
43314,6718.531916666668
43315,7069.560738095239
43316,3790.8028730158735
43317,4912.149047619048
43318,2311.1126666666664
43319,4423.0318809523815
43320,2771.554666666666
43321,2165.694833333333
43322,8040.0380000000005
43323,5187.969944444444
43324,4196.815222222223
43325,5723.735833333334
43326,3892.7306666666673
43327,4831.940249999999
43328,7048.351833333333
43329,4486.418333333333
43330,8381.650476190476
43331,7736.488666666667
43332,2865.8880476190475
43333,4608.156404761905
43334,2554.4255
43335,5417.079333333333
43336,7461.103999999999
43337,3782.296285714285
43338,5852.447142857144
43339,6365.694142857143
43340,5774.802666666667
43341,6879.205833333335
43342,3269.414095238096
43343,5435.088999999999
43344,5826.379238095238
43345,3688.4396349206345
43346,4650.042833333334
43347,2546.785
43348,6165.181666666666
43349,4244.1950396825405
43350,7910.3268333333335
43351,4423.0318809523815
43352,5858.415
43353,2498.7475
43354,4182.1525
43355,12508.47
43356,4807.9248333333335
43357,4912.149047619048
43358,2814.813333333333
43359,7630.633333333334
43360,6092.339166666667
43361,5832.867833333335
43362,6945.7515
43363,3782.296285714285
43364,4610.904
43365,8986.38
43366,5784.744166666667
43367,4823.538833333333
43368,4633.3935
43369,6492.327309523812
43370,5863.846666666667
43371,3026.789309523809
43372,2456.7253333333338
43373,6487.4285
43374,4292.323333333334
43375,5797.818
43376,6854.1044999999995
43377,3245.6828333333333
43378,3862.4720595238095
43379,6493.095238095238
43380,1247.0
43381,3563.078333333334
43382,4633.3935
43383,7286.442166666667
43384,3865.794
43385,8393.46
43386,6093.775952380953
43387,1821.73
43388,8848.779404761905
43389,4394.189773809523
43390,4255.923833333333
43391,4445.349416666666
43392,7067.7858412698415
43393,4308.151476190476
43394,4639.023595238095
43395,5845.969833333334
43396,14918.76
43397,4089.8478333333337
43398,4037.8539841269835
43399,3994.7791666666667
43400,1247.0
43401,4116.286666666666
43402,3248.627666666667
43403,4062.750499999999
43404,3335.416988095238
43405,3099.9562738095237
43406,7168.280333333334
43407,4243.8275
43408,5558.905063492062
43409,4308.151476190476
43410,3704.5155
43411,4349.722
43412,6779.61532936508
43413,8040.657952380952
43414,7445.065
43415,2273.5015000000003
43416,4823.538833333333
43417,5646.487642857142
43418,9599.946833333333
43419,4069.6003333333338
43420,4244.346654761905
43421,9475.502
43422,7910.3268333333335
43423,7067.7858412698415
43424,2951.693333333333
43425,7856.904571428571
43426,5565.675833333334
43427,4626.566912698413
43428,7898.5925
43429,5516.1425
43430,8284.27
43431,6831.111214285714
43432,6743.2361190476195
43433,6503.357095238096
43434,5187.969944444444
43435,5629.402666666667
43436,4422.073166666666
43437,11289.485833333334
43438,7377.132857142858
43439,3688.4396349206345
43440,4454.441738095239
43441,6817.740626984129
43442,3864.8945476190484
43443,6693.916166666667
43444,5459.49794047619
43445,7050.693214285715
43446,2253.3861904761907
43447,7561.440833333334
43448,4981.66630952381
43449,3685.8922619047626
43450,4651.5678333333335
43451,6905.471666666667
43452,5114.657777777778
43453,2519.3463333333334
43454,4626.099095238095
43455,8606.4
43456,5524.0
43457,5640.869523809524
43458,8762.292333333333
43459,5694.802333333333
43460,8986.1395
43461,5824.739666666666
43462,7167.983666666667
43463,8001.3415
43464,5557.475333333333
43465,8548.429333333332
43466,2729.666333333333
43467,7117.5525
43468,5333.913261904762
43469,7308.131333333333
43470,4141.523234126984
43471,5415.216611111112
43472,5553.729357142858
43473,6460.0795
43474,3934.6333333333337
43475,4089.8478333333337
43476,4833.2643333333335
43477,5098.085380952381
43478,5548.00561904762
43479,5629.402666666667
43480,5397.448166666666
43481,7319.3335
43482,10888.215
43483,3705.487333333334
43484,4651.5678333333335
43485,4504.332357142856
43486,6357.5261666666665
43487,4639.023595238095
43488,10854.8
43489,4061.445666666666
43490,2543.5449999999996
43491,6040.854999999999
43492,2718.601202380952
43493,5761.617166666667
43494,6854.1044999999995
43495,8536.27
43496,5188.032000000001
43497,6900.616214285714
43498,4956.016904761905
43499,2727.771523809524
43500,5684.368999999998
43501,4349.722
43502,5329.689666666665
43503,7853.557047619048
43504,4255.923833333333
43505,6067.889166666668
43506,13835.88
43507,4468.746333333333
43508,4815.4945
43509,1823.4303333333332
43510,867.0
43511,5734.871666666666
43512,4452.019655844156
43513,3051.1254761904765
43514,7873.705380952381
43515,6236.523837301588
43516,2100.19
43517,2734.9806666666664
43518,2729.666333333333
43519,3658.0685
43520,9485.81
43521,1634.8733333333332
43522,2692.3698690476194
43523,6267.095833333335
43524,4626.566912698413
43525,5548.00561904762
43526,5483.279785714284
43527,7944.561166666667
43528,7146.512095238096
43529,2588.2691666666665
43530,4452.019655844156
43531,9277.306047619048
43532,15243.93
43533,6139.467142857143
43534,11209.556499999999
43535,3128.6684999999998
43536,2410.4418333333333
43537,5670.072230880231
43538,5894.516607142857
43539,5639.329000000001
43540,7067.7858412698415
43541,7651.595
43542,2094.894357142857
43543,10418.194
43544,6139.467142857143
43545,3587.534666666667
43546,4574.187523809524
43547,7069.560738095239
43548,3973.033117216116
43549,10752.571000000002
43550,3099.9562738095237
43551,3108.43
43552,6766.8831666666665
43553,3441.719738095238
43554,3658.0685
43555,7448.279500000001
43556,6591.955333333333
43557,3086.768666666667
43558,3216.6681666666664
43559,5545.184
43560,7072.741611111111
43561,6283.592166666666
43562,5940.350861111112
43563,5657.482666666666
43564,5483.279785714284
43565,3853.25
43566,3122.4949166666665
43567,6067.889166666668
43568,2692.3698690476194
43569,5852.447142857144
43570,4757.00588095238
43571,5932.3933333333325
43572,6568.559833333334
43573,4862.249047619047
43574,5203.057714285714
43575,1260.5628333333334
43576,6599.4595
43577,8256.515833333333
43578,7117.111
43579,6905.471666666667
43580,4843.893809523809
43581,4956.016904761905
43582,2130.2741666666666
43583,3248.627666666667
43584,6731.7898888888885
43585,10065.223333333333
43586,4981.66630952381
43587,3782.296285714285
43588,3785.3445357142855
43589,2406.7953333333335
43590,6572.047055555554
43591,2952.8835
43592,9474.143345238095
43593,5980.332773809524
43594,9643.106666666667
43595,7856.904571428571
43596,5203.057714285714
43597,3216.6681666666664
43598,1926.1733333333332
43599,8256.773511904763
43600,3895.678166666667
43601,5187.969944444444
43602,2489.424666666667
43603,5415.216611111112
43604,9937.3
43605,13316.39
43606,2688.778333333333
43607,5576.796833333334
43608,4285.735583333333
43609,2273.5015000000003
43610,14602.63
43611,7345.592333333334
43612,4633.3935
43613,6266.194333333335
43614,10922.39
43615,9749.35
43616,7715.185
43617,4061.445666666666
43618,7486.4525
43619,4698.965
43620,6960.124
43621,3335.416988095238
43622,3147.330833333334
43623,9157.444166666666
43624,5818.294333333333
43625,7067.7858412698415
43626,5980.332773809524
43627,6389.432500000001
43628,10322.42
43629,8410.60023809524
43630,2688.306595238095
43631,4968.289035714284
43632,5114.657777777778
43633,6283.592166666666
43634,6608.365
43635,3051.1254761904765
43636,4315.832904761904
43637,1923.7271666666666
43638,4574.187523809524
43639,7377.132857142858
43640,2254.822166666667
43641,3815.8764047619047
43642,5687.234571428571
43643,6576.965880952381
43644,3864.8945476190484
43645,4037.8539841269835
43646,4876.615666666666
43647,6572.047055555554
43648,7891.349928571428
43649,5549.057999999999
43650,5333.913261904762
43651,1385.66
43652,6019.761166666668
43653,4454.441738095239
43654,4452.019655844156
43655,5262.732928571429
43656,9117.143333333333
43657,6710.665499999999
43658,4981.66630952381
43659,5852.447142857144
43660,4182.1525
43661,5858.415
43662,5203.057714285714
43663,4741.936833333333
43664,6572.047055555554
43665,3205.1125
43666,5852.447142857144
43667,8305.105333333333
43668,8170.9425
43669,4859.1277698412705
43670,11592.035
43671,5932.031666666666
43672,4626.099095238095
43673,1823.4303333333332
43674,5894.516607142857
43675,4710.083861111112
43676,5444.698777777779
43677,2718.601202380952
43678,3122.4949166666665
43679,5082.43544047619
43680,3542.2405476190474
43681,4300.224
43682,6056.310000000001
43683,6827.834333333333
43684,7435.581999999999
43685,3371.836666666667
43686,4859.1277698412705
43687,5620.097777777777
43688,5646.487642857142
43689,4468.746333333333
43690,5818.294333333333
43691,11515.3
43692,6174.374833333334
43693,3088.5103333333336
43694,5694.802333333333
43695,8173.888999999999
43696,6938.979261904763
43697,3108.43
43698,1792.4679999999998
43699,11787.39
43700,8381.650476190476
43701,3688.4396349206345
43702,5379.705476190476
43703,6283.592166666666
43704,4308.151476190476
43705,5557.475333333333
43706,6221.603714285714
43707,4037.8539841269835
43708,8933.08
43709,5073.962619047618
43710,7061.591666666667
43711,11455.554166666667
43712,3892.7306666666673
43713,1874.0611666666666
43714,7882.827333333333
43715,6760.138928571429
43716,4626.566912698413
43717,4452.054
43718,3066.0603333333333
43719,2718.9075238095234
43720,10132.813333333335
43721,4039.105238095238
43722,3094.8391666666666
43723,4578.782352092352
43724,5932.031666666666
43725,5356.829333333333
43726,4879.374939393939
43727,7236.3743888888885
43728,7345.592333333334
43729,3736.557333333333
43730,3031.3031666666666
43731,7520.795
43732,2718.601202380952
43733,3989.2956349206347
43734,4000.8643333333334
43735,5826.379238095238
43736,4832.021047619047
43737,5719.672666666666
43738,5262.732928571429
43739,0.0
43740,0.0
43741,0.0
43742,0.0
43743,0.0
43744,0.0
43745,0.0
43746,0.0
43747,0.0
43748,0.0
43749,0.0
43750,0.0
43751,0.0
43752,0.0
43753,0.0
43754,0.0
43755,0.0
43756,0.0
43757,0.0
43758,0.0
43759,0.0
43760,0.0
43761,0.0
43762,0.0
43763,0.0
43764,0.0
43765,0.0
43766,0.0
43767,0.0
43768,0.0
43769,0.0
43770,16220.63
43771,0.0
43772,0.0
43773,0.0
43774,0.0
43775,0.0
43776,0.0
43777,0.0
43778,0.0
43779,0.0
43780,16313.0
43781,0.0
43782,0.0
43783,0.0
43784,0.0
43785,0.0
43786,0.0
43787,0.0
43788,0.0
43789,0.0
43790,0.0
43791,0.0
43792,0.0
43793,0.0
43794,0.0
43795,0.0
43796,0.0
43797,0.0
43798,0.0
43799,0.0
43800,0.0
43801,0.0
43802,0.0
43803,0.0
43804,0.0
43805,0.0
43806,0.0
43807,0.0
43808,0.0
43809,0.0
43810,0.0
43811,0.0
43812,0.0
43813,0.0
43814,0.0
43815,0.0
43816,0.0
43817,0.0
43818,0.0
43819,0.0
43820,0.0
43821,0.0
43822,0.0
43823,0.0
43824,0.0
43825,0.0
43826,0.0
43827,0.0
43828,0.0
43829,0.0
43830,0.0
43831,0.0
43832,0.0
43833,0.0
43834,0.0
43835,0.0
43836,0.0
43837,0.0
43838,0.0
43839,0.0
43840,0.0
43841,0.0
43842,0.0
43843,0.0
43844,0.0
43845,0.0
43846,0.0
43847,0.0
43848,0.0
43849,0.0
43850,0.0
43851,0.0
43852,0.0
43853,0.0
43854,0.0
43855,0.0
43856,0.0
43857,0.0
43858,0.0
43859,0.0
43860,0.0
43861,0.0
43862,0.0
43863,0.0
43864,0.0
43865,0.0
43866,0.0
43867,0.0
43868,0.0
43869,0.0
43870,0.0
43871,0.0
43872,0.0
43873,0.0
43874,0.0
43875,0.0
43876,0.0
43877,0.0
43878,0.0
43879,0.0
43880,0.0
43881,0.0
43882,0.0
43883,0.0
43884,0.0
43885,0.0
43886,0.0
43887,0.0
43888,0.0
43889,0.0
43890,0.0
43891,0.0
43892,0.0
43893,0.0
43894,0.0
43895,0.0
43896,0.0
43897,0.0
43898,0.0
43899,0.0
43900,0.0
43901,0.0
43902,0.0
43903,0.0
43904,0.0
43905,0.0
43906,0.0
43907,0.0
43908,0.0
43909,0.0
43910,0.0
43911,0.0
43912,0.0
43913,0.0
43914,0.0
43915,0.0
43916,0.0
43917,0.0
43918,0.0
43919,0.0
43920,2976.176333333333
43921,0.0
43922,0.0
43923,0.0
43924,0.0
43925,0.0
43926,0.0
43927,0.0
43928,0.0
43929,0.0
43930,0.0
43931,0.0
43932,0.0
43933,0.0
43934,0.0
43935,0.0
43936,0.0
43937,0.0
43938,0.0
43939,0.0
43940,0.0
43941,0.0
43942,0.0
43943,0.0
43944,0.0
43945,0.0
43946,0.0
43947,0.0
43948,0.0
43949,0.0
43950,0.0
43951,0.0
43952,0.0
43953,0.0
43954,9903.93
43955,0.0
43956,0.0
43957,0.0
43958,0.0
43959,0.0
43960,0.0
43961,0.0
43962,0.0
43963,0.0
43964,0.0
43965,0.0
43966,0.0
43967,0.0
43968,0.0
43969,0.0
43970,0.0
43971,0.0
43972,0.0
43973,0.0
43974,0.0
43975,0.0
43976,0.0
43977,0.0
43978,0.0
43979,0.0
43980,0.0
43981,0.0
43982,6557.3
43983,0.0
43984,0.0
43985,0.0
43986,0.0
43987,0.0
43988,0.0
43989,11868.635
43990,0.0
43991,0.0
43992,0.0
43993,0.0
43994,0.0
43995,0.0
43996,0.0
43997,0.0
43998,0.0
43999,0.0
44000,0.0
44001,0.0
44002,0.0
44003,0.0
44004,0.0
44005,4157.546833333332
44006,0.0
44007,0.0
44008,0.0
44009,0.0
44010,0.0
44011,0.0
44012,0.0
44013,0.0
44014,0.0
44015,0.0
44016,0.0
44017,0.0
44018,0.0
44019,0.0
44020,0.0
44021,0.0
44022,0.0
44023,0.0
44024,0.0
44025,0.0
44026,0.0
44027,3864.9036666666666
44028,0.0
44029,0.0
44030,0.0
44031,0.0
44032,0.0
44033,0.0
44034,0.0
44035,0.0
44036,0.0
44037,0.0
44038,0.0
44039,0.0
44040,0.0
44041,0.0
44042,0.0
44043,0.0
44044,0.0
44045,0.0
44046,0.0
44047,0.0
44048,0.0
44049,0.0
44050,0.0
44051,0.0
44052,0.0
44053,0.0
44054,0.0
44055,0.0
44056,0.0
44057,0.0
44058,0.0
44059,0.0
44060,0.0
44061,0.0
44062,0.0
44063,0.0
44064,0.0
44065,0.0
44066,0.0
44067,0.0
44068,0.0
44069,0.0
44070,0.0
44071,0.0
44072,0.0
44073,0.0
44074,0.0
44075,0.0
44076,0.0
44077,0.0
44078,0.0
44079,0.0
44080,0.0
44081,0.0
44082,0.0
44083,0.0
44084,0.0
44085,0.0
44086,0.0
44087,0.0
44088,0.0
44089,0.0
44090,0.0
44091,0.0
44092,0.0
44093,0.0
44094,0.0
44095,0.0
44096,0.0
44097,0.0
44098,0.0
44099,0.0
44100,0.0
44101,0.0
44102,0.0
44103,0.0
44104,0.0
44105,0.0
44106,0.0
44107,0.0
44108,2145.460952380952
44109,0.0
44110,0.0
44111,0.0
44112,0.0
44113,0.0
44114,0.0
44115,0.0
44116,0.0
44117,0.0
44118,0.0
44119,0.0
44120,0.0
44121,0.0
44122,0.0
44123,0.0
44124,0.0
44125,0.0
44126,0.0
44127,0.0
44128,0.0
44129,0.0
44130,0.0
44131,0.0
44132,0.0
44133,6254.55
44134,0.0
44135,0.0
44136,0.0
44137,0.0
44138,0.0
44139,0.0
44140,0.0
44141,0.0
44142,0.0
44143,0.0
44144,0.0
44145,8867.5
44146,0.0
44147,0.0
44148,0.0
44149,0.0
44150,0.0
44151,0.0
44152,0.0
44153,0.0
44154,0.0
44155,0.0
44156,0.0
44157,0.0
44158,0.0
44159,0.0
44160,0.0
44161,0.0
44162,0.0
44163,0.0
44164,0.0
44165,0.0
44166,0.0
44167,0.0
44168,0.0
44169,0.0
44170,0.0
44171,0.0
44172,0.0
44173,0.0
44174,0.0
44175,0.0
44176,0.0
44177,0.0
44178,0.0
44179,0.0
44180,0.0
44181,0.0
44182,0.0
44183,1665.575
44184,0.0
44185,0.0
44186,0.0
44187,0.0
44188,0.0
44189,0.0
44190,0.0
44191,0.0
44192,0.0
44193,0.0
44194,0.0
44195,0.0
44196,0.0
44197,0.0
44198,0.0
44199,0.0
44200,0.0
44201,0.0
44202,0.0
44203,0.0
44204,0.0
44205,0.0
44206,0.0
44207,0.0
44208,0.0
44209,0.0
44210,0.0
44211,0.0
44212,0.0
44213,0.0
44214,0.0
44215,0.0
44216,1359.665
44217,0.0
44218,0.0
44219,0.0
44220,0.0
44221,0.0
44222,0.0
44223,0.0
44224,0.0
44225,0.0
44226,0.0
44227,0.0
44228,0.0
44229,0.0
44230,0.0
44231,0.0
44232,0.0
44233,0.0
44234,0.0
44235,0.0
44236,0.0
44237,7067.08
44238,0.0
44239,0.0
44240,0.0
44241,11761.07
44242,0.0
44243,0.0
44244,0.0
44245,0.0
44246,0.0
44247,0.0
44248,0.0
44249,0.0
44250,0.0
44251,0.0
44252,0.0
44253,0.0
44254,0.0
44255,0.0
44256,0.0
44257,0.0
44258,0.0
44259,0.0
44260,0.0
44261,0.0
44262,0.0
44263,0.0
44264,0.0
44265,0.0
44266,0.0
44267,0.0
44268,0.0
44269,0.0
44270,0.0
44271,0.0
44272,0.0
44273,0.0
44274,0.0
44275,0.0
44276,0.0
44277,0.0
44278,0.0
44279,0.0
44280,0.0
44281,0.0
44282,0.0
44283,0.0
44284,0.0
44285,0.0
44286,0.0
44287,0.0
44288,0.0
44289,0.0
44290,0.0
44291,0.0
44292,0.0
44293,0.0
44294,0.0
44295,0.0
44296,0.0
44297,0.0
44298,0.0
44299,0.0
44300,0.0
44301,0.0
44302,0.0
44303,0.0
44304,0.0
44305,0.0
44306,0.0
44307,0.0
44308,0.0
44309,0.0
44310,0.0
44311,0.0
44312,0.0
44313,0.0
44314,0.0
44315,0.0
44316,0.0
44317,0.0
44318,0.0
44319,0.0
44320,0.0
44321,0.0
44322,11325.97
44323,0.0
44324,0.0
44325,0.0
44326,0.0
44327,0.0
44328,0.0
44329,0.0
44330,0.0
44331,0.0
44332,0.0
44333,0.0
44334,0.0
44335,0.0
44336,0.0
44337,0.0
44338,0.0
44339,4844.73
44340,0.0
44341,0.0
44342,0.0
44343,0.0
44344,0.0
44345,0.0
44346,0.0
44347,1818.924
44348,0.0
44349,0.0
44350,0.0
44351,0.0
44352,0.0
44353,0.0
44354,0.0
44355,0.0
44356,0.0
44357,0.0
44358,0.0
44359,0.0
44360,0.0
44361,0.0
44362,0.0
44363,0.0
44364,0.0
44365,0.0
44366,0.0
44367,0.0
44368,0.0
44369,0.0
44370,0.0
44371,0.0
44372,0.0
44373,0.0
44374,0.0
44375,0.0
44376,0.0
44377,0.0
44378,0.0
44379,0.0
44380,0.0
44381,0.0
44382,0.0
44383,0.0
44384,0.0
44385,0.0
44386,0.0
44387,0.0
44388,0.0
44389,0.0
44390,0.0
44391,0.0
44392,0.0
44393,0.0
44394,0.0
44395,0.0
44396,0.0
44397,0.0
44398,0.0
44399,0.0
44400,0.0
44401,0.0
44402,0.0
44403,0.0
44404,0.0
44405,1182.5133333333333
44406,0.0
44407,0.0
44408,0.0
44409,0.0
44410,0.0
44411,0.0
44412,0.0
44413,0.0
44414,0.0
44415,0.0
44416,0.0
44417,0.0
44418,0.0
44419,0.0
44420,0.0
44421,0.0
44422,0.0
44423,0.0
44424,0.0
44425,0.0
44426,0.0
44427,0.0
44428,0.0
44429,0.0
44430,0.0
44431,0.0
44432,0.0
44433,0.0
44434,0.0
44435,0.0
44436,0.0
44437,0.0
44438,0.0
44439,0.0
44440,0.0
44441,0.0
44442,0.0
44443,0.0
44444,0.0
44445,0.0
44446,0.0
44447,0.0
44448,0.0
44449,0.0
44450,0.0
44451,0.0
44452,0.0
44453,0.0
44454,0.0
44455,0.0
44456,0.0
44457,0.0
44458,0.0
44459,0.0
44460,0.0
44461,0.0
44462,0.0
44463,0.0
44464,0.0
44465,0.0
44466,0.0
44467,0.0
44468,0.0
44469,0.0
44470,0.0
44471,0.0
44472,0.0
44473,0.0
44474,0.0
44475,0.0
44476,0.0
44477,0.0
44478,0.0
44479,0.0
44480,0.0
44481,0.0
44482,0.0
44483,0.0
44484,0.0
44485,0.0
44486,0.0
44487,0.0
44488,0.0
44489,0.0
44490,0.0
44491,0.0
44492,0.0
44493,0.0
44494,0.0
44495,0.0
44496,0.0
44497,0.0
44498,2020.2733333333335
44499,0.0
44500,0.0
44501,0.0
44502,0.0
44503,0.0
44504,0.0
44505,0.0
44506,0.0
44507,0.0
44508,6333.65
44509,0.0
44510,13680.47
44511,0.0
44512,0.0
44513,7445.583333333334
44514,7560.332642857143
44515,10357.843
44516,10848.581666666665
44517,10718.936666666665
44518,8453.8545
44519,10286.046714285714
44520,9219.947595238093
44521,7790.214166666668
44522,7758.021666666667
44523,7298.569166666666
44524,7760.1825
44525,7074.126666666667
44526,5873.7875
44527,6470.395
44528,9871.994
44529,6721.082333333333
44530,8946.350476190477
44531,7654.464595238095
44532,7298.910595238096
44533,6789.783214285713
44534,7695.585
44535,5761.524571428571
44536,10576.189261904761
44537,8094.473952380956
44538,6194.0455
44539,5258.49
44540,3753.599333333333
44541,10151.69
44542,9219.947595238093
44543,9125.31673809524
44544,9169.565
44545,7764.885833333334
44546,8592.866666666667
44547,11135.029309523808
44548,7741.142
44549,5592.3446111111125
44550,8592.866666666667
44551,5873.7875
44552,7476.1125
44553,15124.146666666666
44554,9744.596619047621
44555,6214.653
44556,9191.9055
44557,7654.464595238095
44558,9002.818392857143
44559,8538.98183333333
44560,10226.366666666667
44561,10262.151666666667
44562,5861.691785714285
44563,9958.546333333332
44564,12707.35
44565,14918.99
44566,8666.052749999999
44567,12643.88
44568,6983.811
44569,9923.854
44570,6843.478555555555
44571,10211.598190476192
44572,8963.576333333334
44573,7595.173000000001
44574,8459.508166666667
44575,9583.425
44576,12074.017500000002
44577,9507.16992857143
44578,8994.609333333334
44579,8381.769348484851
44580,7931.186333333334
44581,6301.788333333334
44582,7795.618333333333
44583,8238.086666666664
44584,10764.313592352091
44585,5347.43
44586,9620.712936507936
44587,9546.658226190477
44588,6059.246666666668
44589,12202.607
44590,10211.598190476192
44591,15187.26
44592,9466.268250000001
44593,9219.947595238093
44594,17510.48
44595,7258.140833333334
44596,9555.470833333333
44597,9956.281666666668
44598,8185.2775
44599,14624.95
44600,7323.660833333332
44601,8094.473952380956
44602,8418.470333333333
44603,7312.772666666666
44604,8254.425333333333
44605,8851.9105
44606,6937.1990000000005
44607,6330.624285714288
44608,10907.015833333335
44609,8220.423333333334
44610,10226.366666666667
44611,5815.505
44612,11637.273916666665
44613,10883.816333333332
44614,13850.549666666668
44615,10264.577833333333
44616,10005.472666666668
44617,5352.153333333334
44618,8892.408928571429
44619,9616.24
44620,9264.930595238096
